Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,Cidade,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Month,Total_com_imposto,Ticket_Type,Branch,Total
100,CA-2017-158568,2017-08-29,02/09/2017,Standard Class,RB-19465,Rick Bensley,Home Office,United States,CHICAGO,Illinois,60610.0,Central,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,64.624,8,65.91647999999999,Low,C,64.62
101,CA-2017-158568,2017-08-29,02/09/2017,Standard Class,RB-19465,Rick Bensley,Home Office,United States,CHICAGO,Illinois,60610.0,Central,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,95.976,8,97.89552,Low,C,95.98
102,CA-2017-158568,2017-08-29,02/09/2017,Standard Class,RB-19465,Rick Bensley,Home Office,United States,CHICAGO,Illinois,60610.0,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,8,1.82376,Low,C,1.79
103,CA-2017-129903,2017-12-01,04/12/2017,Second Class,GZ-14470,Gary Zandusky,Consumer,United States,ROCHESTER,Minnesota,55901.0,Central,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),23.92,12,24.398400000000002,Low,C,23.92
104,US-2016-156867,2016-11-13,17/11/2016,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,AURORA,Colorado,80013.0,West,TEC-AC-10001552,Technology,Accessories,Logitech K350 2.4Ghz Wireless Keyboard,238.896,11,243.67391999999998,Low,A,238.9
105,US-2016-156867,2016-11-13,17/11/2016,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,AURORA,Colorado,80013.0,West,FUR-FU-10004006,Furniture,Furnishings,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",102.36,11,104.4072,Low,A,102.36
106,US-2016-156867,2016-11-13,17/11/2016,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,AURORA,Colorado,80013.0,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",36.882,11,37.61964,Low,A,36.88
107,CA-2018-119004,2018-11-23,28/11/2018,Standard Class,JM-15250,Janet Martin,Consumer,United States,CHARLOTTE,North Carolina,28205.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,74.112,11,75.59424,Low,D,74.11
108,CA-2018-119004,2018-11-23,28/11/2018,Standard Class,JM-15250,Janet Martin,Consumer,United States,CHARLOTTE,North Carolina,28205.0,South,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,27.992,11,28.551840000000002,Low,D,27.99
109,CA-2018-119004,2018-11-23,28/11/2018,Standard Class,JM-15250,Janet Martin,Consumer,United States,CHARLOTTE,North Carolina,28205.0,South,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,3.304,11,3.3700799999999997,Low,D,3.3
110,CA-2016-129476,2016-10-15,20/10/2016,Standard Class,PA-19060,Pete Armstrong,Home Office,United States,ORLAND PARK,Illinois,60462.0,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,339.96,10,346.75919999999996,Low,C,339.96
111,CA-2018-146780,2018-12-25,30/12/2018,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,NEW YORK CITY,New York,10035.0,East,FUR-FU-10001934,Furniture,Furnishings,Magnifier Swing Arm Lamp,41.96,12,42.7992,Low,B,41.96
112,CA-2017-128867,2017-11-03,10/11/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,URBANDALE,Iowa,50322.0,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",75.96,11,77.47919999999999,Low,C,75.96
113,CA-2017-128867,2017-11-03,10/11/2017,Standard Class,CL-12565,Clay Ludtke,Consumer,United States,URBANDALE,Iowa,50322.0,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",27.24,11,27.7848,Low,C,27.24
114,CA-2015-115259,2015-08-25,27/08/2015,Second Class,RC-19960,Ryan Crowe,Consumer,United States,COLUMBUS,Ohio,43229.0,East,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",40.096,8,40.89792,Low,B,40.1
115,CA-2015-115259,2015-08-25,27/08/2015,Second Class,RC-19960,Ryan Crowe,Consumer,United States,COLUMBUS,Ohio,43229.0,East,OFF-EN-10002600,Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",4.72,8,4.8144,Low,B,4.72
116,CA-2015-115259,2015-08-25,27/08/2015,Second Class,RC-19960,Ryan Crowe,Consumer,United States,COLUMBUS,Ohio,43229.0,East,OFF-PA-10004965,Office Supplies,Paper,Xerox 1921,23.976,8,24.45552,Low,B,23.98
117,CA-2015-115259,2015-08-25,27/08/2015,Second Class,RC-19960,Ryan Crowe,Consumer,United States,COLUMBUS,Ohio,43229.0,East,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",130.464,8,133.07328,Low,B,130.46
118,CA-2016-110457,2016-03-02,06/03/2016,Standard Class,DK-13090,Dave Kipp,Consumer,United States,SEATTLE,Washington,98103.0,West,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,787.53,3,803.2805999999999,High,A,787.53
119,US-2016-136476,2016-04-05,10/04/2016,Standard Class,GG-14650,Greg Guthrie,Corporate,United States,BRISTOL,Tennessee,37620.0,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,157.794,4,160.94988,Low,D,157.79
120,CA-2017-103730,2017-06-12,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,WILMINGTON,Delaware,19805.0,East,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47.04,6,47.9808,Low,B,47.04
121,CA-2017-103730,2017-06-12,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,WILMINGTON,Delaware,19805.0,East,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84,6,31.4568,Low,B,30.84
122,CA-2017-103730,2017-06-12,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,WILMINGTON,Delaware,19805.0,East,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226.56,6,231.09120000000001,Low,B,226.56
123,CA-2017-103730,2017-06-12,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,WILMINGTON,Delaware,19805.0,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115.02,6,117.32039999999999,Low,B,115.02
124,CA-2017-103730,2017-06-12,15/06/2017,First Class,SC-20725,Steven Cartwright,Consumer,United States,WILMINGTON,Delaware,19805.0,East,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68.04,6,69.4008,Low,B,68.04
125,US-2015-152030,2015-12-26,28/12/2015,Second Class,AD-10180,Alan Dominguez,Home Office,United States,HOUSTON,Texas,77041.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,12,612.56916,High,C,600.56
126,US-2015-134614,2015-09-20,25/09/2015,Standard Class,PF-19165,Philip Fox,Consumer,United States,BLOOMINGTON,Illinois,61701.0,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,617.7,9,630.0540000000001,High,C,617.7
127,US-2018-107272,2018-11-05,12/11/2018,Standard Class,TS-21610,Troy Staebel,Consumer,United States,PHOENIX,Arizona,85023.0,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,11,2.43576,Low,A,2.39
128,US-2018-107272,2018-11-05,12/11/2018,Standard Class,TS-21610,Troy Staebel,Consumer,United States,PHOENIX,Arizona,85023.0,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,11,248.87184,Low,A,243.99
129,US-2017-125969,2017-11-06,10/11/2017,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,LOS ANGELES,California,90004.0,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,11,83.05248,Low,A,81.42
130,US-2017-125969,2017-11-06,10/11/2017,Second Class,LS-16975,Lindsay Shagiari,Home Office,United States,LOS ANGELES,California,90004.0,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,11,243.3312,Low,A,238.56
131,US-2018-164147,2018-02-02,05/02/2018,First Class,DW-13585,Dorothy Wardle,Corporate,United States,COLUMBUS,Ohio,43229.0,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,2,61.1694,Low,B,59.97
132,US-2018-164147,2018-02-02,05/02/2018,First Class,DW-13585,Dorothy Wardle,Corporate,United States,COLUMBUS,Ohio,43229.0,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,78.304,2,79.87008,Low,B,78.3
133,US-2018-164147,2018-02-02,05/02/2018,First Class,DW-13585,Dorothy Wardle,Corporate,United States,COLUMBUS,Ohio,43229.0,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,2,21.88512,Low,B,21.46
134,CA-2017-145583,2017-10-13,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,ROSEVILLE,California,95661.0,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,10,20.4408,Low,A,20.04
135,CA-2017-145583,2017-10-13,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,ROSEVILLE,California,95661.0,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,10,36.1488,Low,A,35.44
136,CA-2017-145583,2017-10-13,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,ROSEVILLE,California,95661.0,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,10,11.750399999999999,Low,A,11.52
137,CA-2017-145583,2017-10-13,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,ROSEVILLE,California,95661.0,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,10,4.1004,Low,A,4.02
138,CA-2017-145583,2017-10-13,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,ROSEVILLE,California,95661.0,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,10,77.69952,Low,A,76.18
139,CA-2017-145583,2017-10-13,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,ROSEVILLE,California,95661.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,10,67.1976,Low,A,65.88
140,CA-2017-145583,2017-10-13,19/10/2017,Standard Class,LC-16885,Lena Creighton,Consumer,United States,ROSEVILLE,California,95661.0,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,10,43.9824,Low,A,43.12
141,CA-2017-110366,2017-09-05,07/09/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,PHILADELPHIA,Pennsylvania,19140.0,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,9,84.456,Low,B,82.8
142,CA-2018-106180,2018-09-18,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,SAN FRANCISCO,California,94122.0,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,9,8.996400000000001,Low,A,8.82
143,CA-2018-106180,2018-09-18,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,SAN FRANCISCO,California,94122.0,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,9,11.0772,Low,A,10.86
144,CA-2018-106180,2018-09-18,23/09/2018,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,SAN FRANCISCO,California,94122.0,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,9,146.57399999999998,Low,A,143.7
145,CA-2018-155376,2018-12-22,27/12/2018,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,INDEPENDENCE,Missouri,64055.0,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,12,856.2185999999999,High,C,839.43
146,CA-2016-110744,2016-09-07,12/09/2016,Standard Class,HA-14920,Helen Andreada,Consumer,United States,PASADENA,California,91104.0,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,9,685.3686,High,A,671.93
147,CA-2015-110072,2015-10-22,28/10/2015,Standard Class,MG-17680,Maureen Gastineau,Home Office,United States,NEWARK,Ohio,43055.0,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,10,95.76576,Low,B,93.89
148,CA-2017-114489,2017-12-05,09/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,FRANKLIN,Wisconsin,53132.0,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,12,392.139,Low,C,384.45
149,CA-2017-114489,2017-12-05,09/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,FRANKLIN,Wisconsin,53132.0,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,12,152.9694,Low,C,149.97
150,CA-2017-114489,2017-12-05,09/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,FRANKLIN,Wisconsin,53132.0,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,12,1990.8768,High,C,1951.84
151,CA-2017-114489,2017-12-05,09/12/2017,Standard Class,JE-16165,Justin Ellison,Corporate,United States,FRANKLIN,Wisconsin,53132.0,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,12,174.98100000000002,Low,C,171.55
152,CA-2017-158834,2017-03-13,16/03/2017,First Class,TW-21025,Tamara Willingham,Home Office,United States,SCOTTSDALE,Arizona,85254.0,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,3,161.0784,Low,A,157.92
153,CA-2017-158834,2017-03-13,16/03/2017,First Class,TW-21025,Tamara Willingham,Home Office,United States,SCOTTSDALE,Arizona,85254.0,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,3,207.24768,Low,A,203.18
154,CA-2016-124919,2016-05-31,02/06/2016,First Class,SP-20650,Stephanie Phelps,Corporate,United States,SAN JOSE,California,95123.0,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,5,59.5476,Low,A,58.38
155,CA-2016-124919,2016-05-31,02/06/2016,First Class,SP-20650,Stephanie Phelps,Corporate,United States,SAN JOSE,California,95123.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,5,107.6304,Low,A,105.52
156,CA-2016-124919,2016-05-31,02/06/2016,First Class,SP-20650,Stephanie Phelps,Corporate,United States,SAN JOSE,California,95123.0,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,5,82.49759999999999,Low,A,80.88
157,CA-2016-118948,2016-05-28,03/06/2016,Standard Class,NK-18490,Neil Knudson,Home Office,United States,SEATTLE,Washington,98105.0,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,5,6.7626,Low,A,6.63
158,CA-2015-104269,2015-03-01,06/03/2015,Second Class,DB-13060,Dave Brooks,Consumer,United States,SEATTLE,Washington,98115.0,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,3,466.71936,Low,A,457.57
159,CA-2017-114104,2017-11-20,24/11/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,EDMOND,Oklahoma,73034.0,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,11,14.9124,Low,C,14.62
160,CA-2017-114104,2017-11-20,24/11/2017,Standard Class,NP-18670,Nora Paige,Consumer,United States,EDMOND,Oklahoma,73034.0,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,11,963.8285999999999,High,C,944.93
161,CA-2017-162733,2017-05-11,12/05/2017,First Class,TT-21070,Ted Trevino,Consumer,United States,LOS ANGELES,California,90045.0,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,5,6.099600000000001,Low,A,5.98
162,CA-2016-119697,2016-12-28,31/12/2016,Second Class,EM-13960,Eric Murdock,Consumer,United States,PHILADELPHIA,Pennsylvania,19134.0,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,12,55.47168,Low,B,54.38
163,CA-2017-154508,2017-11-16,20/11/2017,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,CARLSBAD,New Mexico,88220.0,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,11,28.968,Low,A,28.4
164,CA-2017-113817,2017-11-07,11/11/2017,Standard Class,MJ-17740,Max Jones,Consumer,United States,SEATTLE,Washington,98115.0,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,11,28.2336,Low,A,27.68
165,CA-2015-139892,2015-09-08,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,SAN ANTONIO,Texas,78207.0,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,9,10.13472,Low,C,9.94
166,CA-2015-139892,2015-09-08,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,SAN ANTONIO,Texas,78207.0,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,9,8323.15104,High,C,8159.95
167,CA-2015-139892,2015-09-08,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,SAN ANTONIO,Texas,78207.0,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,9,281.44656,Low,C,275.93
168,CA-2015-139892,2015-09-08,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,SAN ANTONIO,Texas,78207.0,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9,1774.8612,High,C,1740.06
169,CA-2015-139892,2015-09-08,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,SAN ANTONIO,Texas,78207.0,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,9,32.70528,Low,C,32.06
170,CA-2015-139892,2015-09-08,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,SAN ANTONIO,Texas,78207.0,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,177.98,9,181.53959999999998,Low,C,177.98
171,CA-2015-139892,2015-09-08,12/09/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,SAN ANTONIO,Texas,78207.0,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,9,146.85552,Low,C,143.98
172,CA-2015-118962,2015-08-05,09/08/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,LOS ANGELES,California,90004.0,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,8,21.358800000000002,Low,A,20.94
173,CA-2015-118962,2015-08-05,09/08/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,LOS ANGELES,California,90004.0,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,8,113.1792,Low,A,110.96
174,CA-2015-118962,2015-08-05,09/08/2015,Standard Class,CS-12130,Chad Sievert,Consumer,United States,LOS ANGELES,California,90004.0,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,8,346.94688,Low,A,340.14
175,US-2015-100853,2015-09-14,19/09/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,CHICAGO,Illinois,60623.0,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,9,53.49696,Low,C,52.45
176,US-2015-100853,2015-09-14,19/09/2015,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,CHICAGO,Illinois,60623.0,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,9,20.563200000000002,Low,C,20.16
177,US-2018-152366,2018-04-21,25/04/2018,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,HOUSTON,Texas,77036.0,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4,99.20927999999999,Low,C,97.26
178,US-2016-101511,2016-11-21,23/11/2016,Second Class,JE-15745,Joel Eaton,Consumer,United States,NEWARK,Ohio,43055.0,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,11,404.73804,Low,B,396.8
179,US-2016-101511,2016-11-21,23/11/2016,Second Class,JE-15745,Joel Eaton,Consumer,United States,NEWARK,Ohio,43055.0,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,11,16.1976,Low,B,15.88
180,CA-2016-137225,2016-12-15,19/12/2016,Standard Class,JK-15640,Jim Kriz,Home Office,United States,NEW YORK CITY,New York,10009.0,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,12,3.3455999999999997,Low,B,3.28
181,CA-2015-166191,2015-12-05,09/12/2015,Second Class,DK-13150,David Kendrick,Corporate,United States,DECATUR,Illinois,62521.0,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,12,25.31232,Low,C,24.82
182,CA-2015-166191,2015-12-05,09/12/2015,Second Class,DK-13150,David Kendrick,Corporate,United States,DECATUR,Illinois,62521.0,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,12,416.91888000000006,Low,C,408.74
